10143,200
743,466
5572,303
4646,72
4323,332
4985,606
7263,59
7060,653
9917,406
10126,859
8613,437
6512,37
5983,835
1593,455
438,347
5155,337
5448,89
1700,883
4226,168
6476,294
9678,847
343,765
10233,828
1625,9
8703,819
8741,721
2303,319
3521,182
5678,219
3903,326
4547,663
8015,892
8772,605
4961,630
2832,791
9331,437
1880,312
4168,301
7997,770
2773,829
537,229
3991,457
5811,866
498,375
6242,79
6457,756
2490,385
5491,700
2470,280
8740,828
2725,191
7020,248
3760,317
8358,760
8133,204
5545,311
3875,836
10146,91
245,389
7513,528
2651,763
3738,800
8313,555
2865,642
1733,564
490,562
4195,123
5026,131
5162,313
3625,429
6143,731
3372,355
4518,452
4678,407
2030,761
7548,809
5031,457
7830,509
3257,257
1991,8
3912,828
2081,294
7032,234
350,361
3160,704
9358,532
7203,478
6382,280
9680,401
9497,329
560,588
9113,136
3847,25
8700,234
5657,105
5023,554
5375,191
1452,567
2135,522
593,862
3093,689
7913,613
4420,612
5173,519
6160,676
4585,134
7711,35
6335,568
810,5
4067,19
7728,794
5836,854
9340,766
6825,424
437,793
8703,523
6793,602
1477,737
1510,390
5446,534
3103,570
6805,333
5220,352
4440,312
2536,826
3705,439
9115,632
6222,196
9403,547
1851,135
5038,171
3188,351
9358,100
6105,812
3217,390
5060,50
4905,567
7355,221
1407,199
9413,232
8973,698
6078,141
9902,728
1827,467
8953,262
6806,814
6065,868
7530,61
4221,210
1948,365
276,315
7140,347
9285,891
9173,710
4407,648
158,711
4575,212
6948,105
9913,724
6731,259
691,866
5045,686
533,215
6931,331
3668,217
4958,151
773,89
1007,441
7020,795
10038,799
6806,304
10116,642
6960,822
6781,320
391,886
4315,262
197,54
1973,319
118,494
4565,362
3447,704
10083,459
9137,348
593,302
5105,784
5061,194
2647,417
5065,375
3692,371
7998,123
4797,658
5151,126
565,165
3995,603
4730,539
9107,831
3487,406
320,235
9465,667
2931,364
3113,417
490,851
7895,802
8782,723
10181,882
8761,289
7243,345
443,379
1573,250
5,667
13,274
3961,317
910,105
1525,296
8763,715
7162,166
3160,50
5212,315
4368,472
8031,861
303,676
5637,107
3093,353
1877,345
485,120
5855,359
5111,708
5060,844
7227,320
6787,591
4522,77
240,813
101,308
3022,392
473,702
5570,645
9017,369
4238,200
9927,25
4116,579
8693,512
1902,84
1728,25
2815,819
9598,347
6618,715
6793,145
801,294
1593,227
9760,10
7268,397
5510,502
1060,178
1202,672
707,446
5303,519
1426,19
7947,569
6192,691
735,704
7195,295
2158,484
1735,605
5707,59
9028,553
9993,673
3898,407
3966,887
958,550
6528,523
5840,698
2253,642
4121,539
4857,882
5186,238
885,813
942,115
2090,677
6563,380
7152,857
5303,15
3748,873
7748,29
2046,271
4053,347
2946,84
3856,51
3988,543
4663,1
9200,814
7083,844
2318,212
8758,687
6570,845
6868,491
9695,779
8496,642
1827,427
5,723
9948,668
2345,91
7465,716
4313,675
3747,539
3158,779
4098,492
7698,771
5532,474
6185,60
2313,280
7452,427
6457,54
9128,609
8283,403
9920,211
4398,219
2352,373
4627,175
560,495
7301,581
5186,742
5827,863
741,110
9200,536
8238,443
9887,413
5541,392
4448,85
8967,421
8973,420
4330,61
1852,157
560,252
2120,795
927,70
1456,499
1838,527
9217,68
6705,418
2565,290
5230,243
6245,772
6198,767
3680,375
7095,283
2047,695
1815,634
3706,457
5806,705
4972,215
4265,633
1273,471
10000,675
6703,434
1896,740
7602,460
9870,645
1315,813
2943,376
7970,674
7445,165
5673,810
5831,655
6731,154
4730,833
5227,331
1710,150
4095,848
627,191
8238,386
1093,116
4547,866
1241,621
3170,137
3683,883
7111,760
148,445
122,476
977,180
4037,392
7040,771
3598,795
9845,197
8170,179
6140,492
4793,388
1230,548
1660,52
7071,313
3166,721
3758,656
826,751
9128,161
7523,528
9508,85
195,347
8190,91
132,479
4008,509
4585,178
5636,616
4023,319
133,410
4667,320
9150,679
357,465
5493,512
5503,751
8793,5
1422,700
8152,374
5465,437
9951,817
5168,268
826,339
9318,431
732,530
2247,731
3877,49
2557,348
5230,467
6660,94
6277,362
6650,305
1597,12
1343,676
80,367
66,238
4677,147
1110,609
5993,660
5561,47
5,813
5317,614
2800,304
2052,409
5113,430
3673,892
8358,722
4437,154
6272,887
9598,796
901,210
8757,672
2531,656
8538,716
2585,750
7530,1
5945,662
5797,875
3335,155
5413,577
7140,682
3013,829
5792,761
6320,175
6122,315
1557,810
7871,740
2856,523
8895,666
6345,379
4485,710
7990,481
5518,816
8901,756
2117,532
303,666
9923,893
9758,715
4556,796
1262,415
105,338
353,78
7428,665
3670,385
7791,653
2273,382
3833,129
9253,532
3332,857
42,259
7645,638
873,785
7188,851
7075,865
5013,106
7072,621
7717,745
3998,39
9157,121
5511,547
6627,26
6758,427
2711,799
4870,728
1770,612
5753,327
133,288
7917,45
6000,30
3922,821
8223,564
6735,506
3200,291
71,508
8415,289
10138,878
1045,838
1727,665
4485,380
6745,306
7382,378
7548,85
9115,211
9108,341
8553,841
8805,52
6793,378
6041,334
6490,309
8960,883
3377,852
4092,406
7920,760
1328,660
451,320
1663,497
1196,821
8085,460
2648,614
1055,458
693,46
8882,406
7897,273
8682,245
4313,864
2202,824
965,451
410,441
3625,394
5801,292
2367,845
998,526
8228,136
7906,418
7843,752
9923,25
1503,788
9678,862
7313,624
4553,145
4373,806
7760,549
9687,141
507,292
9581,278
8905,155
4223,162
9045,124
366,175
6033,106
4800,534
1215,116
2711,806
7960,620
9630,361
7100,44
4601,303
6170,701
7575,410
5925,416
4446,665
3803,589
5430,33
8400,513
105,843
4933,876
9728,315
1338,542
478,66
2550,357
1040,666
2262,427
7145,353
3705,245
1073,588
3495,869
1793,130
7047,29
8851,348
6650,565
9600,102
4760,879
9847,479
3175,309
7813,466
2143,507
6658,352
4255,233
5663,480
10200,750
6478,184
4565,165
317,488
5753,871
6985,568
4030,299
1477,605
7088,225
9045,702
1675,500
5460,317
798,696
2345,256
5691,215
4323,715
4645,674
2727,858
9902,387
7148,515
6897,154
411,91
1453,112
9358,822
6071,507
4057,586
9615,114
3988,58
7775,771
4198,243
3040,291
3790,1
217,873
4745,823
5027,691
8710,726
4423,555
4511,103
1091,880
1267,630
6222,250
5653,577
2313,651
778,437
8245,614
3857,502
971,602
9885,704
8480,67
5320,799
8263,835
3012,555
9863,843
2640,208
5540,464
3068,841
1105,306
1513,57
9787,14
2787,203
3038,11
2388,889
7983,892
6085,669
6158,366
9023,771
5771,591
1065,724
7045,333
2167,102
5365,408
1073,536
7630,581
3565,246
8805,584
7806,208
9763,57
2162,784
5823,579
4657,236
8063,376
853,771
6162,759
5055,843
8373,176
3947,602
4558,179
9520,318
3011,320
1477,773
2655,847
7501,572
3290,80
5462,763
8082,395
2478,289
443,323
6041,173
8421,873
9172,266
7722,91
3525,199
5827,306
3612,518
7952,175
6115,449
8263,387
3015,1
5215,694
1678,864
7722,649
5561,289
6407,113
1903,368
9451,847
3825,698
5168,346
1787,68
1850,315
1720,291
3847,141
3440,752
9593,689
6303,3
4967,312
7875,547
2167,344
4895,256
97,126
6890,445
7001,721
7520,738
7621,476
2708,445
7966,453
9857,852
1351,872
8715,170
7790,579
745,679
171,271
3988,785
2638,641
7420,318
171,719
720,219
5127,247
4901,201
5642,693
7012,205
5717,82
7530,733
1615,572
7055,551
1993,77
1337,882
2181,140
7983,450
5598,164
3131,311
3625,60
10087,582
5477,273
6842,196
7266,152
9927,382
10185,431
365,452
9701,672
7982,759
3818,653
4296,47
7128,168
1525,19
8883,44
2805,57
7382,467
9525,389
2015,246
2895,564
1261,726
3173,362
633,653
2720,548
8211,787
8826,213
2861,404
2036,357
5600,122
1996,812
6463,347
468,30
1452,119
7867,460
9612,887
6743,541
558,386
3775,600
5015,92
7780,682
7687,337
5993,212
8336,79
5375,575
440,760
6373,3
7333,457
4572,364
4153,215
8207,45
461,233
9763,150
2812,681
3763,290
2783,273
4575,495
7487,5
3005,18
4087,886
585,823
1433,120
9080,467
6185,241
4008,341
2381,572
4335,144
7311,665
735,536
4953,322
7991,59
2810,677
2890,817
5346,147
7737,586
725,533
9065,185
9958,368
8245,728
5818,225
6558,44
9128,553
8011,751
4433,750
5720,575
185,428
2681,541
176,82
1925,465
8873,600
9296,894
5560,683
6638,667
8625,396
560,744
622,367
8255,395
286,677
8197,143
5305,345
7993,647
3152,551
4787,415
838,43
4147,740
6272,607
2705,392
8810,889
4122,894
4025,596
355,459
498,519
8720,667
528,576
623,334
3846,514
9785,330
4571,586
7038,361
8438,176
4686,595
5965,82
8246,304
237,493
6763,598
8213,215
4148,525
3525,219
8091,373
9987,443
587,233
8725,315
8048,551
8185,36
3771,45
9673,520
8518,88
7926,878
8850,80
2257,628
517,787
4261,250
5673,613
6331,215
5700,836
9370,229
5678,208
4787,703
8053,736
8415,694
4346,373
2972,642
1202,264
2410,733
8613,661
3666,791
5942,399
1895,137
8170,113
7831,127
5026,579
2343,130
6200,715
3365,683
7790,408
2096,82
8307,527
9633,750
718,520
3878,22
4066,518
9173,771
3598,99
5155,365
4918,575
1593,7
9850,539
9263,612
6423,93
8547,579
455,605
583,331
4562,597
966,758
917,773
7473,536
3423,862
1007,565
745,485
8378,282
398,78
3042,647
3101,798
5937,852
891,63
4037,390
591,502
1210,565
4738,730
3687,885
7717,297
997,91
7198,738
6247,711
6327,351
10175,499
1365,131
9407,665
3692,19
1667,143
1935,782
5765,17
4116,131
5188,641
2028,739
6933,635
2447,689
7367,379
830,197
8883,128
7515,380
5362,586
2315,780
1315,506
4515,618
9186,180
9886,313
1271,410
9070,38
3746,628
4592,765
7627,672
3580,716
5456,779
5042,306
10020,403
6087,372
1337,378
9203,786
5358,452
4111,229
10190,805
4560,731
977,96
8800,263
5230,310
7751,662
3637,448
8688,553
3276,112
3502,474
1073,700
1143,655
7305,512
9801,894
5423,103
1667,607
1756,667
7428,5
1447,484
4177,224
7583,359
1705,403
8388,305
3952,857
7116,264
7547,126
6518,120
9177,250
3125,841
5418,73
7505,560
967,820
447,404
7873,764
442,726
9627,266
467,546
2160,353
1130,164
4076,583
3101,544
6762,187
1238,512
5746,455
4863,667
6783,245
1636,152
8707,894
1215,330
2800,142
8946,579
6652,40
1613,756
4467,591
9422,364
1067,124
4095,284
1637,91
1328,66
5091,432
2812,586
2085,115
855,36
10051,518
10002,535
3831,484
7918,4
2558,795
2773,119
5845,294
1757,600
9485,302
2865,252
6040,243
9437,152
2985,261
9948,421
4797,98
2325,57
8855,38
4157,796
6960,93
6400,771
6558,850
3065,7
603,800
4227,45
3090,827
8400,732
8756,201
32,805
9518,625
3518,781
3888,145
2775,484
1786,731
2262,826
10042,140
8375,331
2015,890
945,474
3653,298
9532,233
1840,847
6385,138
9070,486
7162,614
6143,611
4627,63
4948,123
7961,213
4822,859
8482,199
7478,403
6158,551
5202,73
9898,205
6890,431
7623,843
10137,308
7726,33
8425,116
5623,109
5878,344
7605,281
9566,89
3827,266
5520,625
2723,66
5101,432
3767,463
5850,757
6492,763
9847,8
1921,882
3927,757
8566,472
9605,109
3301,201
3537,350
9815,64
5210,777
5908,217
8676,222
1547,387
9687,753
462,754
3587,446
853,872
2501,586
9027,527
825,232
8913,830
1685,234
8318,305
9591,74
5836,754
1840,80
10216,427
141,348
1011,700
9031,655
5346,70
9916,219
8917,292
7952,791
7406,567
467,796
2786,427
6200,631
3975,157
447,516
5752,884
6071,387
1467,126
6971,31
4965,770
607,537
1385,492
3423,32
7406,77
2821,572
7450,609
9680,647
6613,885
8552,304
4518,218
6065,26
258,352
7826,231
217,677
1370,357
7893,91
9438,290
5666,488
5076,425
6576,619
4261,586
8386,740
6978,724
8293,754
612,205
4863,99
9118,39
5678,65
8226,488
1212,712
7045,555
1408,813
3591,886
9166,37
3988,640
6787,175
412,182
5603,39
10092,819
9558,107
6883,603
5965,788
5111,611
7772,266
6158,812
132,569
4480,11
888,168
3752,864
6725,227
795,786
4895,163
5616,871
1065,619
4508,164
4807,423
2466,630
311,372
8756,649
5087,824
10112,327
3187,367
4261,698
9381,894
7002,768
1583,336
7720,451
4951,157
1573,331
7692,511
4387,521
4053,305
6812,852
3032,520
4737,798
6097,544
6981,189
7433,520
325,576
5946,787
671,294
1598,771
8775,687
633,73
8033,606
7120,396
1881,625
3305,149
5305,596
1738,723
9712,373
1202,532
5023,443
5956,26
6406,290
4907,891
9998,638
6352,779
5840,717
57,154
8125,876
3612,259
7023,110
6385,756
6,324
1741,490
1840,476
9050,137
9201,577
9173,500
6938,492
6313,770
3893,687
9440,724
7656,427
8962,115
6783,163
15,252
2810,553
965,393
2960,583
1578,261
3170,388
8715,500
9315,683
7920,343
8255,824
7695,108
5638,158
1926,626
2143,845
1770,669
176,868
7421,238
455,151
7073,820
1503,123
546,175
10083,641
8076,336
597,812
4377,110
4558,235
2535,389
7583,387
7726,675
9385,626
4800,225
1838,400
3960,494
5791,126
960,627
4373,88
6946,754
2861,714
5790,361
2807,508
1068,640
2015,675
7135,116
3120,190
5476,182
4585,850
5513,613
448,497
2640,686
4290,585
2458,519
1380,715
4665,778
3170,444
7647,513
3455,463
8498,71
5612,483
2021,446
880,422
2278,78
1465,513
6495,271
7908,701
1996,182
4610,837
9685,84
5246,831
1527,367
4496,303
1887,70
3767,438
1786,121
6505,775
4271,68
6703,770
7687,291
6345,739
7427,670
3631,541
1786,191
4697,138
2617,418
2840,427
6933,450
7481,227
4265,737
9721,107
2486,878
3875,627
7423,581
10160,542
4286,574
2960,400
5258,457
3845,486
6783,721
415,885
4677,168
1813,231
2080,570
5753,521
3215,592
7045,887
8358,424
76,824
3911,351
320,571
67,807
4892,474
1880,134
4032,14
287,768
4203,744
1783,515
8847,241
6495,806
6730,575
8185,455
281,885
7721,457
8247,8
9988,337
2571,703
3097,497
6651,451
10000,583
7188,179
4880,213
9413,18
2341,362
2400,235
5518,718
3927,585
5230,357
4112,47
177,630
3231,350
7465,381
2062,726
158,263
7588,197
5111,67
5687,767
1200,184
400,51
6981,56
1350,418
6771,140
7696,810
9152,880
7932,614
2241,124
5657,217
3762,742
7752,800
9023,255
6628,497
7685,268
3056,754
8976,499
3423,788
1493,603
2718,235
7465,311
2000,667
1883,533
5892,73
5983,694
2162,558
10202,546
8836,448
5572,115
255,667
8318,683
42,873
7728,402
7226,339
141,42
5888,299
3440,548
9511,701
692,126
7886,597
9843,842
9271,746
3685,500
10010,641
3070,81
3721,112
8400,284
8197,765
2845,158
5545,467
5626,821
4963,478
538,240
7930,337
7440,213
3641,138
4441,285
6318,353
9615,96
8931,826
4480,770
6567,289
4358,470
9920,221
1178,123
6320,627
4080,473
2715,30
3002,306
3326,47
1295,226
4560,60
9735,865
4170,593
236,59
7227,126
9605,540
5290,229
4393,25
323,25
7051,154
37,49
8735,835
4008,789
3485,750
6003,52
4045,588
5687,386
1152,455
633,66
4240,401
1015,507
6553,662
4720,548
8761,614
7586,854
3675,184
7398,467
5008,803
6555,332
1362,499
1221,168
1270,133
581,404
6876,227
4158,449
3438,68
9082,894
1963,170
6636,583
9353,96
2382,306
5423,452
3193,231
2351,42
7935,294
6548,329
7772,866
5370,117
190,663
5663,47
8100,122
7145,91
3183,562
8953,492
6172,70
6127,329
7611,191
9913,170
6597,728
6765,270
9748,879
1765,294
6098,682
1156,224
7036,227
7298,394
9372,19
571,866
2068,449
6821,586
6725,675
4656,166
6867,47
9280,43
4388,509
3238,582
1845,837
6412,455
7898,851
4905,632
7857,518
4553,749
9046,702
425,467
480,711
9082,642
6987,28
1467,768
4013,784
6303,339
846,371
642,227
9645,592
5018,71
4878,317
4367,873
3405,588
1118,58
4613,484
3120,30
8396,140
9358,645
5462,651
7423,387
853,716
5221,397
5198,542
5303,463
7760,227
1353,838
9052,56
4055,296
318,86
6405,647
9901,224
595,394
4116,763
3155,52
4400,444
3210,575
3737,0
9065,695
5427,378
6686,21
3180,360
7910,392
6737,222
4600,606
6080,123
6965,729
6185,542
2773,353
3002,588
2553,781
7567,133
4265,353
953,275
6335,479
3795,324
483,151
8571,287
6327,207
3445,861
3120,864
8868,697
9407,378
5113,380
5033,518
2255,103
4851,252
6638,177
9335,275
9685,193
1238,606
6231,269
793,680
5271,95
182,47
6721,460
10152,702
9518,46
912,189
4238,735
1588,817
740,519
4941,516
9931,154
8165,774
6448,290
5220,11
155,183
876,51
3561,84
6267,350
1685,54
8120,270
1198,79
6018,324
7765,416
8883,402
2895,784
8745,589
7266,782
10078,375
610,612
740,212
7465,44
1193,670
9801,222
7530,385
7760,275
7791,649
4100,393
1522,866
4175,674
6703,282
7227,14
716,530
8131,264
4885,434
3535,103
2900,577
2941,684
1593,641
9147,686
5451,124
1998,640
1578,241
10202,98
9288,301
8791,269
7033,92
6958,345
8325,486
9880,463
1346,121
4198,691
1717,0
2000,498
7060,241
7573,843
5986,294
3950,693
2786,194
1888,85
5390,25
4478,809
2885,215
9281,460
647,267
5225,338
351,705
8157,152
6363,715
7651,320
1493,159
10041,891
8330,767
1808,805
4638,486
7753,166
4825,420
9465,217
1356,782
5871,425
7056,199
188,309
3900,164
6435,627
3205,781
9450,730
9347,45
7091,835
6005,684
2960,666
1130,207
2985,875
1101,572
6892,35
1838,443
9362,583
5042,308
213,359
9541,686
4997,129
1285,17
2561,546
6793,33
1508,509
4666,443
9177,397
7620,856
9713,424
3758,462
3140,449
4897,320
10096,675
1130,220
4965,388
4228,763
9485,554
7481,891
5668,80
9400,659
5691,28
82,51
1667,451
7932,838
1535,163
767,199
8465,504
8386,737
2388,295
4737,42
7882,805
388,113
7398,526
9102,639
7756,222
4570,534
9480,270
8277,866
10238,547
8565,728
5297,712
4672,455
4120,218
6517,112
7158,456
4318,850
7438,660
9918,669
8158,646
731,670
5476,110
6873,8
8768,173
311,163
8685,246
5026,406
1443,38
6478,142
3827,628
7918,656
797,770
7237,51
2958,246
2911,737
2812,504
4323,30
9855,815
8910,212
3753,254
5460,765
8157,294
3187,79
5455,282
8325,205
6143,761
6753,592
5423,442
1518,148
5968,579
6505,716
10090,892
8553,236
551,81
1935,332
4942,532
3426,70
9987,3
4302,418
8325,745
4318,86
6480,591
1580,660
8078,418
3187,191
5936,56
2867,770
1313,414
2595,701
4761,661
971,378
7338,205
8171,719
9935,882
1450,273
6626,707
2865,26
8483,365
1620,73
1385,427
7023,784
718,623
5766,660
9655,563
8446,215
5680,627
920,651
8425,513
5513,393
2251,147
5653,93
265,816
4365,676
7998,435
4631,269
4832,229
9692,175
9486,485
1317,733
33,858
317,322
505,675
9758,403
311,830
773,219
610,137
9748,332
7431,834
3222,523
9771,796
8213,663
9275,893
1518,68
10036,161
3578,338
4473,275
1160,774
7140,464
5760,347
5110,677
8361,101
703,243
1678,744
4935,463
1800,326
5727,177
9266,243
9052,159
3278,528
4080,176
8526,371
6905,634
3612,187
3636,649
2591,467
7630,757
4462,303
10105,512
8525,474
971,516
8292,465
4570,808
6696,714
4158,445
2000,625
2733,224
9968,473
3803,547
7448,502
1666,437
1196,521
6755,361
597,866
9351,323
2512,451
6825,233
9747,623
9206,136
3801,838
1175,512
2812,810
6111,327
9948,25
4383,743
3527,23
9358,528
6023,619
5691,103
5273,456
4398,793
3792,439
9173,753
2686,159
7856,840
3383,543
3428,693
6335,294
8878,386
3457,238
3423,480
10127,357
1931,639
6825,37
4547,863
778,282
4958,743
9987,31
4041,101
4738,878
6567,177
8035,137
5730,730
4383,100
8095,256
3186,63
8718,343
4537,308
7645,704
2600,3
1210,789
6140,44
6408,677
8327,359
9260,267
7237,399
5135,786
6452,880
9641,28
9118,711
1728,193
866,516
6185,760
9701,5
5678,283
202,649
4522,595
9028,285
8105,427
8051,812
185,148
8905,134
9460,325
3747,446
5462,579
7856,196
1332,518
9605,343
4613,565
6680,467
2761,672
2235,473
4123,571
9732,31
3218,472
558,722
8365,32
6391,543
9673,432
6015,435
5241,689
5947,684
2221,560
4010,669
240,364
9631,96
938,779
5008,758
6883,169
9045,305
226,70
2573,620
3751,233
4730,753
6533,581
3513,72
7882,161
455,893
672,805
2221,112
7645,634
3406,261
8301,714
2165,449
7856,56
9925,555
10000,759
9240,816
2917,241
2310,280
8306,215
9040,493
513,92
8623,58
745,409
355,85
468,151
1037,577
9813,836
155,641
3743,7
1763,253
4613,329
3561,362
5297,381
2185,288
3615,49
4980,437
4400,72
8296,378
3832,156
8120,176
9288,161
167,120
801,152
7606,430
2645,533
8148,827
6172,824
6422,203
7593,124
3090,515
2262,467
907,754
7925,632
2313,243
2111,42
7790,203
8317,12
4928,621
8543,571
5625,107
4041,0
303,210
4857,693
4880,563
5818,730
5520,308
2407,806
8683,548
9127,717
800,515
2800,343
9516,297
4027,574
8720,535
6667,835
4843,856
3072,623
5978,883
8987,320
1052,19
2940,766
2320,31
5751,865
4311,717
8265,267
5460,17
6081,98
3118,199
3068,281
1115,123
8713,203
6595,739
2723,478
5440,123
5946,563
443,11
4285,74
4793,506
7981,222
645,113
9826,264
551,305
1556,539
8318,322
5551,516
1938,584
4198,467
4640,459
7523,38
8753,810
290,529
6640,317
9260,715
5113,529
42,187
528,416
8183,305
9935,226
7920,212
9497,670
3641,166
6415,220
4010,711
6405,402
8703,283
9265,642
3831,199
6610,254
2811,791
8091,644
2000,23
3310,696
4412,740
7756,588
9173,162
1520,795
3568,553
8101,665
1175,736
4917,213
2327,549
1913,310
8628,77
6418,67
1615,124
10048,173
1002,693
8358,274
5965,106
7156,537
3156,775
2540,136
9232,119
5541,278
7593,334
8135,605
2843,463
2052,415
7153,470
3681,406
7301,140
5981,320
1925,241
3842,115
3692,75
6783,655
6867,495
9668,105
5532,26
1745,82
6263,813
3457,320
4905,141
3818,205
320,323
3573,375
2511,392
9520,702
2400,184
6281,560
3355,281
8878,508
3608,728
8982,651
2306,390
5157,502
911,889
321,264
4927,621
151,319
10181,12
2055,109
6905,105
110,805
8092,490
4110,105
1030,698
4837,849
5387,700
46,219
3170,697
2530,2
560,801
10170,589
9975,507
9183,507
6805,502
8371,700
5051,231
3868,757
